#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 01 04 14 30 209  5.7 999 99.0 9999
2014 01 04 14 40 208  5.7 999 99.0 9999
2014 01 04 14 50 216  5.9 233  8.3 1447
2014 01 04 15 00 214  6.2 999 99.0 9999
2014 01 04 15 10 216  5.7 999 99.0 9999
2014 01 04 15 20 220  6.3 999 99.0 9999
2014 01 04 15 30 217  5.8 999 99.0 9999
2014 01 04 15 40 223  6.3 999 99.0 9999
2014 01 04 15 50 214  6.5 216  8.8 1542
2014 01 04 16 00 210  6.6 999 99.0 9999
2014 01 04 16 10 212  7.0 999 99.0 9999
2014 01 04 16 20 221  7.7 999 99.0 9999
2014 01 04 16 30 218  7.8 999 99.0 9999
2014 01 04 16 40 216  7.8 999 99.0 9999
2014 01 04 16 50 216  8.2 214 10.6 1648
2014 01 04 17 00 213  8.4 999 99.0 9999
2014 01 04 17 10 209  8.2 999 99.0 9999
2014 01 04 17 20 214  7.6 999 99.0 9999
2014 01 04 17 30 215  9.0 999 99.0 9999
2014 01 04 17 40 222  8.3 999 99.0 9999
2014 01 04 17 50 226  7.4 213 11.1 1729
2014 01 04 18 00 223  6.9 999 99.0 9999
2014 01 04 18 10 226  6.6 999 99.0 9999
2014 01 04 18 20 228  6.2 999 99.0 9999
2014 01 04 18 30 222  6.5 999 99.0 9999
2014 01 04 18 40 228  6.3 999 99.0 9999
2014 01 04 18 50 224  5.8 221  8.6 1754
2014 01 04 19 00 222  5.0 999 99.0 9999
2014 01 04 19 10 216  5.6 999 99.0 9999
2014 01 04 19 20 218  5.9 999 99.0 9999
2014 01 04 19 30 229  6.3 999 99.0 9999
2014 01 04 19 40 227  5.5 999 99.0 9999
2014 01 04 19 50 223  5.4 230  8.4 1923
2014 01 04 20 00 226  5.4 999 99.0 9999
2014 01 04 20 10 218  5.6 999 99.0 9999
2014 01 04 20 20 210  5.9 999 99.0 9999
2014 01 04 20 30 207  6.3 999 99.0 9999
2014 01 04 20 40 215  6.9 999 99.0 9999
2014 01 04 20 50 214  7.4 213  9.3 2047
2014 01 04 21 00 212  7.1 999 99.0 9999
2014 01 04 21 10 208  7.3 999 99.0 9999
2014 01 04 21 20 213  7.5 999 99.0 9999
2014 01 04 21 30 214  7.5 999 99.0 9999
2014 01 04 21 40 212  7.9 999 99.0 9999
2014 01 04 21 50 209  8.3 213 10.5 2143
2014 01 04 22 00 204  8.7 999 99.0 9999
2014 01 04 22 10 207  9.3 999 99.0 9999
2014 01 04 22 20 207 10.2 999 99.0 9999
2014 01 04 22 30 204 10.1 999 99.0 9999
2014 01 04 22 40 208  9.8 999 99.0 9999
2014 01 04 22 50 206  9.6 208 12.6 2218
2014 01 04 23 00 210  9.4 999 99.0 9999
2014 01 04 23 10 214  9.9 999 99.0 9999
2014 01 04 23 20 216  9.2 999 99.0 9999
2014 01 04 23 30 219  9.2 999 99.0 9999
2014 01 04 23 40 221  9.0 999 99.0 9999
2014 01 04 23 50 218  9.1 213 12.0 2257
2014 01 05 00 00 218  9.7 999 99.0 9999
2014 01 05 00 10 221  9.8 999 99.0 9999
2014 01 05 00 20 220  9.8 999 99.0 9999
2014 01 05 00 30 221  9.6 999 99.0 9999
2014 01 05 00 40 221  9.6 999 99.0 9999
2014 01 05 00 50 222  9.7 220 11.9 0043
2014 01 05 01 00 224  9.7 999 99.0 9999
2014 01 05 01 10 224  9.4 999 99.0 9999
2014 01 05 01 20 227  9.4 999 99.0 9999
2014 01 05 01 30 231  9.2 999 99.0 9999
2014 01 05 01 40 227  9.0 999 99.0 9999
2014 01 05 01 50 231  9.3 226 12.2 0056
2014 01 05 02 00 230  8.8 999 99.0 9999
2014 01 05 02 10 233  9.3 999 99.0 9999
2014 01 05 02 20 231  9.6 999 99.0 9999
2014 01 05 02 30 228  9.6 999 99.0 9999
2014 01 05 02 40 229 10.3 999 99.0 9999
2014 01 05 02 50 229  9.7 232 12.0 0239
2014 01 05 03 00 226 10.1 999 99.0 9999
2014 01 05 03 10 226 10.2 999 99.0 9999
2014 01 05 03 20 222 10.8 999 99.0 9999
2014 01 05 03 30 226 10.7 999 99.0 9999
2014 01 05 03 40 231 10.0 999 99.0 9999
2014 01 05 03 50 232 10.0 228 13.4 0312
2014 01 05 04 00 234  9.8 999 99.0 9999
2014 01 05 04 10 232  9.9 999 99.0 9999
2014 01 05 04 20 231  9.8 999 99.0 9999
2014 01 05 04 30 232  9.9 999 99.0 9999
2014 01 05 04 40 235 10.3 999 99.0 9999
2014 01 05 04 50 237 10.5 247 12.2 0443
2014 01 05 05 00 238 10.1 999 99.0 9999
2014 01 05 05 10 238  9.9 999 99.0 9999
2014 01 05 05 20 239  9.2 999 99.0 9999
2014 01 05 05 30 242  9.5 999 99.0 9999
2014 01 05 05 40 242  9.6 999 99.0 9999
2014 01 05 05 50 241  9.1 240 12.8 0507
2014 01 05 06 00 244  8.7 999 99.0 9999
2014 01 05 06 10 239  9.1 999 99.0 9999
2014 01 05 06 20 239  8.8 999 99.0 9999
2014 01 05 06 30 239  8.7 999 99.0 9999
2014 01 05 06 40 240  9.6 999 99.0 9999
2014 01 05 06 50 241  9.4 236 11.2 0634
2014 01 05 07 00 233  8.8 999 99.0 9999
2014 01 05 07 10 233  9.3 999 99.0 9999
2014 01 05 07 20 233  9.2 999 99.0 9999
2014 01 05 07 30 230  9.1 999 99.0 9999
2014 01 05 07 40 236  8.6 999 99.0 9999
2014 01 05 07 50 237  8.7 237 11.0 0708
2014 01 05 08 00 238  8.7 999 99.0 9999
2014 01 05 08 10 241  8.4 999 99.0 9999
2014 01 05 08 20 248  8.0 999 99.0 9999
2014 01 05 08 30 252  7.4 999 99.0 9999
2014 01 05 08 40 250  7.1 999 99.0 9999
2014 01 05 08 50 247  7.2 239 10.4 0751
2014 01 05 09 00 242  6.6 999 99.0 9999
2014 01 05 09 10 236  7.0 999 99.0 9999
2014 01 05 09 20 235  6.8 999 99.0 9999
2014 01 05 09 30 237  7.1 999 99.0 9999
2014 01 05 09 40 234  7.0 999 99.0 9999
2014 01 05 09 50 233  7.1 238  8.8 0928
2014 01 05 10 00 227  6.8 999 99.0 9999
2014 01 05 10 10 232  6.8 999 99.0 9999
2014 01 05 10 20 231  7.0 999 99.0 9999
2014 01 05 10 30 237  6.7 999 99.0 9999
2014 01 05 10 40 235  6.6 999 99.0 9999
2014 01 05 10 50 238  6.4 232  8.2 1017
2014 01 05 11 00 238  6.5 999 99.0 9999
2014 01 05 11 10 237  5.9 999 99.0 9999
2014 01 05 11 20 240  5.6 999 99.0 9999
2014 01 05 11 30 239  5.1 999 99.0 9999
2014 01 05 11 40 242  5.1 999 99.0 9999
2014 01 05 11 50 244  5.0 236  7.6 1053
2014 01 05 12 00 241  4.3 999 99.0 9999
2014 01 05 12 10 235  4.1 999 99.0 9999
2014 01 05 12 20 247  4.0 999 99.0 9999
2014 01 05 12 30 242  3.6 999 99.0 9999
2014 01 05 12 40 246  3.5 999 99.0 9999
2014 01 05 12 50 241  3.3 240  5.2 1200
2014 01 05 13 00 245  2.5 999 99.0 9999
2014 01 05 13 10 280  1.9 999 99.0 9999
2014 01 05 13 20 277  1.8 999 99.0 9999
2014 01 05 13 30 276  1.4 999 99.0 9999
2014 01 05 13 40 261  1.1 999 99.0 9999
2014 01 05 13 50 260  1.4 267  4.3 1256
2014 01 05 14 00 242  0.6 999 99.0 9999
2014 01 05 14 10 251  1.4 999 99.0 9999
2014 01 05 14 20 254  1.0 999 99.0 9999
2014 01 05 14 30 234  1.4 999 99.0 9999
2014 01 05 14 40 234  2.0 999 99.0 9999
2014 01 05 14 50 237  2.1 236  3.4 1439
2014 01 05 15 00 236  1.4 999 99.0 9999
2014 01 05 15 10 220  0.9 999 99.0 9999
2014 01 05 15 20 274  1.0 999 99.0 9999
2014 01 05 15 30 279  1.4 999 99.0 9999
2014 01 05 15 40 314  1.5 999 99.0 9999
2014 01 05 15 50 307  1.5 238  2.7 1452
2014 01 05 16 00 345  1.4 999 99.0 9999
2014 01 05 16 10 334  1.7 999 99.0 9999
2014 01 05 16 20 349  2.1 999 99.0 9999
2014 01 05 16 30   6  2.4 999 99.0 9999
2014 01 05 16 40  31  2.8 999 99.0 9999
2014 01 05 16 50  25  2.9  23  3.7 1645
2014 01 05 17 00   9  3.2 999 99.0 9999
2014 01 05 17 10   7  3.4 999 99.0 9999
2014 01 05 17 20  10  3.2 999 99.0 9999
2014 01 05 17 30  21  4.0 999 99.0 9999
2014 01 05 17 40  37  4.3 999 99.0 9999
2014 01 05 17 50  35  4.7  52  5.7 1748
2014 01 05 18 00  50  5.1 999 99.0 9999
2014 01 05 18 10  13  4.9 999 99.0 9999
2014 01 05 18 20  24  4.6 999 99.0 9999
2014 01 05 18 30  34  4.9 999 99.0 9999
2014 01 05 18 40  40  4.7 999 99.0 9999
2014 01 05 18 50  44  5.2  54  6.2 1750
2014 01 05 19 00  56  6.0 999 99.0 9999
2014 01 05 19 10  57  6.0 999 99.0 9999
2014 01 05 19 20  58  5.5 999 99.0 9999
2014 01 05 19 30  61  5.4 999 99.0 9999
2014 01 05 19 40  58  5.2 999 99.0 9999
2014 01 05 19 50  58  5.3  60  6.9 1858
2014 01 05 20 00  66  6.2 999 99.0 9999
2014 01 05 20 10  69  6.5 999 99.0 9999
2014 01 05 20 20  70  6.7 999 99.0 9999
2014 01 05 20 30  69  6.7 999 99.0 9999
2014 01 05 20 40  64  6.8 999 99.0 9999
2014 01 05 20 50  57  6.6  61  8.3 2037
2014 01 05 21 00  58  6.6 999 99.0 9999
2014 01 05 21 10  66  7.2 999 99.0 9999
2014 01 05 21 20  66  7.5 999 99.0 9999
2014 01 05 21 30  68  7.5 999 99.0 9999
2014 01 05 21 40  70  8.1 999 99.0 9999
2014 01 05 21 50  73  8.5  76 10.1 2144
2014 01 05 22 00  80  8.7 999 99.0 9999
2014 01 05 22 10  82  8.6 999 99.0 9999
2014 01 05 22 20  83  9.0 999 99.0 9999
2014 01 05 22 30  85  8.7 999 99.0 9999
2014 01 05 22 40  89  8.1 999 99.0 9999
2014 01 05 22 50  92  7.0  85 10.5 2213
2014 01 05 23 00  92  7.3 999 99.0 9999
2014 01 05 23 10  91  6.9 999 99.0 9999
2014 01 05 23 20  93  6.8 999 99.0 9999
2014 01 05 23 30  96  6.5 999 99.0 9999
2014 01 05 23 40  92  6.5 999 99.0 9999
2014 01 05 23 50  92  5.9  90  8.4 2300
2014 01 06 00 00  94  5.6 999 99.0 9999
2014 01 06 00 10  96  5.7 999 99.0 9999
2014 01 06 00 20  95  6.0 999 99.0 9999
2014 01 06 00 30  97  6.0 999 99.0 9999
2014 01 06 00 40  99  6.1 999 99.0 9999
2014 01 06 00 50 104  6.0 100  7.1 0040
2014 01 06 01 00 117  6.0 999 99.0 9999
2014 01 06 01 10 121  5.7 999 99.0 9999
2014 01 06 01 20 129  5.5 999 99.0 9999
2014 01 06 01 30 140  6.3 999 99.0 9999
2014 01 06 01 40 144  7.1 999 99.0 9999
2014 01 06 01 50 148  8.0 151  9.4 0146
2014 01 06 02 00 148  8.7 999 99.0 9999
2014 01 06 02 10 147  9.0 999 99.0 9999
2014 01 06 02 20 148  9.3 999 99.0 9999
2014 01 06 02 30 147  8.8 999 99.0 9999
2014 01 06 02 40 146  8.4 999 99.0 9999
2014 01 06 02 50 143  8.8 147 11.1 0218
2014 01 06 03 00 142  8.9 999 99.0 9999
2014 01 06 03 10 142  8.9 999 99.0 9999
2014 01 06 03 20 142  9.1 999 99.0 9999
2014 01 06 03 30 144  9.3 999 99.0 9999
2014 01 06 03 40 142  9.4 999 99.0 9999
2014 01 06 03 50 142  8.6 140 10.9 0333
2014 01 06 04 00 142  8.6 999 99.0 9999
2014 01 06 04 10 141  8.8 999 99.0 9999
2014 01 06 04 20 141  8.9 999 99.0 9999
2014 01 06 04 30 142  9.5 999 99.0 9999
2014 01 06 04 40 144  9.6 999 99.0 9999
2014 01 06 04 50 148  9.7 145 12.0 0448
2014 01 06 05 00 148  9.8 999 99.0 9999
2014 01 06 05 10 149  9.8 999 99.0 9999
2014 01 06 05 20 151  9.7 999 99.0 9999
2014 01 06 05 30 152 10.4 999 99.0 9999
2014 01 06 05 40 156 10.7 999 99.0 9999
2014 01 06 05 50 154  9.3 155 13.5 0531
2014 01 06 06 00 155  9.6 999 99.0 9999
2014 01 06 06 10 157 10.1 999 99.0 9999
2014 01 06 06 20 158 10.0 999 99.0 9999
2014 01 06 06 30 158  9.8 999 99.0 9999
2014 01 06 06 40 161  9.3 999 99.0 9999
2014 01 06 06 50 163  9.6 160 11.8 0606
2014 01 06 07 00 172  8.2 999 99.0 9999
2014 01 06 07 10 174  9.5 999 99.0 9999
2014 01 06 07 20 178 10.8 999 99.0 9999
2014 01 06 07 30 183  9.8 999 99.0 9999
2014 01 06 07 40 189  9.9 999 99.0 9999
2014 01 06 07 50 191  9.5 173 13.4 0710
2014 01 06 08 00 190  9.3 999 99.0 9999
2014 01 06 08 10 188  8.8 999 99.0 9999
2014 01 06 08 20 190  8.2 999 99.0 9999
2014 01 06 08 30 191  7.6 999 99.0 9999
2014 01 06 08 40 191  7.9 999 99.0 9999
2014 01 06 08 50 186  9.5 184 11.7 0849
2014 01 06 09 00 185 10.0 999 99.0 9999
2014 01 06 09 10 182  9.2 999 99.0 9999
2014 01 06 09 20 175  8.2 999 99.0 9999
2014 01 06 09 30 177  7.8 999 99.0 9999
2014 01 06 09 40 173  7.6 999 99.0 9999
2014 01 06 09 50 170  8.5 187 11.6 0852
2014 01 06 10 00 169  9.3 999 99.0 9999
2014 01 06 10 10 172 10.6 999 99.0 9999
2014 01 06 10 20 172 10.5 999 99.0 9999
2014 01 06 10 30 172 10.6 999 99.0 9999
2014 01 06 10 40 172 10.9 999 99.0 9999
2014 01 06 10 50 173 11.0 170 13.4 1048
2014 01 06 11 00 174 11.3 999 99.0 9999
2014 01 06 11 10 175 11.1 999 99.0 9999
2014 01 06 11 20 177 10.9 999 99.0 9999
2014 01 06 11 30 174 10.9 999 99.0 9999
2014 01 06 11 40 172 11.1 999 99.0 9999
2014 01 06 11 50 173 11.1 172 13.5 1056
2014 01 06 12 00 175 11.1 999 99.0 9999
2014 01 06 12 10 177 11.2 999 99.0 9999
2014 01 06 12 20 177 11.6 999 99.0 9999
2014 01 06 12 30 177 11.6 999 99.0 9999
2014 01 06 12 40 181 11.1 999 99.0 9999
2014 01 06 12 50 180 10.4 181 13.9 1221
2014 01 06 13 00 182 10.0 999 99.0 9999
2014 01 06 13 10 188  9.4 999 99.0 9999
2014 01 06 13 20 188  9.0 999 99.0 9999
2014 01 06 13 30 188  8.9 999 99.0 9999
2014 01 06 13 40 190  8.7 999 99.0 9999
2014 01 06 13 50 191  8.5 179 11.5 1252
2014 01 06 14 00 190  8.6 999 99.0 9999
2014 01 06 14 10 189  8.7 999 99.0 9999
2014 01 06 14 20 192 10.5 999 99.0 9999
2014 01 06 14 30 196 11.4 999 99.0 9999
2014 01 06 14 40 210 11.8 999 99.0 9999
2014 01 06 14 50 280 11.4 247 14.7 1440
2014 01 06 15 00 284 11.8 999 99.0 9999
2014 01 06 15 10 285 10.3 999 99.0 9999
2014 01 06 15 20 280  9.6 999 99.0 9999
2014 01 06 15 30 273  7.5 999 99.0 9999
2014 01 06 15 40 269  6.7 999 99.0 9999
2014 01 06 15 50 256  7.1 284 15.4 1455
2014 01 06 16 00 252  6.6 999 99.0 9999
2014 01 06 16 10 246  5.9 999 99.0 9999
2014 01 06 16 20 240  5.4 999 99.0 9999
2014 01 06 16 30 240  5.7 999 99.0 9999
2014 01 06 16 40 241  6.9 999 99.0 9999
2014 01 06 16 50 250  6.9 255  8.6 1556
2014 01 06 17 00 254  7.6 999 99.0 9999
2014 01 06 17 10 261  9.3 999 99.0 9999
2014 01 06 17 20 263  9.9 999 99.0 9999
2014 01 06 17 30 269  8.9 999 99.0 9999
2014 01 06 17 40 271  9.6 999 99.0 9999
2014 01 06 17 50 276 11.6 276 14.7 1745
2014 01 06 18 00 279 13.9 999 99.0 9999
2014 01 06 18 10 281 13.9 999 99.0 9999
2014 01 06 18 20 283 14.6 999 99.0 9999
2014 01 06 18 30 274 13.2 999 99.0 9999
2014 01 06 18 40 272 11.9 999 99.0 9999
2014 01 06 18 50 273 11.8 276 17.4 1757
2014 01 06 19 00 268 10.9 999 99.0 9999
2014 01 06 19 10 270 10.7 999 99.0 9999
2014 01 06 19 20 273 10.3 999 99.0 9999
2014 01 06 19 30 267 10.8 999 99.0 9999
2014 01 06 19 40 263 10.5 999 99.0 9999
2014 01 06 19 50 264 10.1 272 13.5 1852
2014 01 06 20 00 262  9.9 999 99.0 9999
2014 01 06 20 10 263 10.3 999 99.0 9999
2014 01 06 20 20 266 10.4 999 99.0 9999
2014 01 06 20 30 267 10.3 999 99.0 9999
2014 01 06 20 40 268 10.1 999 99.0 9999
2014 01 06 20 50 273 10.2 273 13.5 1950
2014 01 06 21 00 276 12.0 999 99.0 9999
2014 01 06 21 10 272 12.0 999 99.0 9999
2014 01 06 21 20 271 12.0 999 99.0 9999
2014 01 06 21 30 272 11.9 999 99.0 9999
2014 01 06 21 40 273 12.8 999 99.0 9999
2014 01 06 21 50 275 12.9 278 16.2 2132
2014 01 06 22 00 273 12.8 999 99.0 9999
2014 01 06 22 10 274 12.6 999 99.0 9999
2014 01 06 22 20 272 13.0 999 99.0 9999
2014 01 06 22 30 272 12.4 999 99.0 9999
2014 01 06 22 40 272 13.3 999 99.0 9999
2014 01 06 22 50 272 13.2 276 16.5 2237
2014 01 06 23 00 272 13.0 999 99.0 9999
2014 01 06 23 10 270 12.1 999 99.0 9999
2014 01 06 23 20 272 12.5 999 99.0 9999
2014 01 06 23 30 268 13.2 999 99.0 9999
2014 01 06 23 40 269 13.1 999 99.0 9999
2014 01 06 23 50 269 13.3 276 16.4 2331
2014 01 07 00 00 270 14.1 999 99.0 9999
2014 01 07 00 10 272 13.1 999 99.0 9999
2014 01 07 00 20 273 14.3 999 99.0 9999
2014 01 07 00 30 272 14.7 999 99.0 9999
2014 01 07 00 40 274 14.6 999 99.0 9999
2014 01 07 00 50 267 14.4 282 18.2 0025
2014 01 07 01 00 271 14.8 999 99.0 9999
2014 01 07 01 10 270 14.6 999 99.0 9999
2014 01 07 01 20 273 14.6 999 99.0 9999
2014 01 07 01 30 267 15.2 999 99.0 9999
2014 01 07 01 40 271 13.7 999 99.0 9999
2014 01 07 01 50 270 14.2 278 18.5 0109
2014 01 07 02 00 274 15.4 999 99.0 9999
2014 01 07 02 10 271 14.9 999 99.0 9999
2014 01 07 02 20 266 14.3 999 99.0 9999
2014 01 07 02 30 270 14.9 999 99.0 9999
2014 01 07 02 40 268 14.5 999 99.0 9999
2014 01 07 02 50 265 15.5 267 19.2 0204
2014 01 07 03 00 262 15.5 999 99.0 9999
2014 01 07 03 10 265 15.3 999 99.0 9999
2014 01 07 03 20 264 16.0 999 99.0 9999
2014 01 07 03 30 266 14.4 999 99.0 9999
2014 01 07 03 40 268 13.3 999 99.0 9999
2014 01 07 03 50 271 13.9 261 19.3 0256
2014 01 07 04 00 269 13.8 999 99.0 9999
2014 01 07 04 10 272 14.7 999 99.0 9999
2014 01 07 04 20 273 16.1 999 99.0 9999
2014 01 07 04 30 272 15.7 999 99.0 9999
2014 01 07 04 40 263 14.5 999 99.0 9999
2014 01 07 04 50 276 16.5 270 20.5 0350
2014 01 07 05 00 271 17.3 999 99.0 9999
2014 01 07 05 10 272 17.6 999 99.0 9999
2014 01 07 05 20 275 17.9 999 99.0 9999
2014 01 07 05 30 275 16.4 999 99.0 9999
2014 01 07 05 40 271 16.8 999 99.0 9999
2014 01 07 05 50 280 17.1 275 23.2 0519
2014 01 07 06 00 280 16.5 999 99.0 9999
2014 01 07 06 10 277 16.0 999 99.0 9999
2014 01 07 06 20 272 16.7 999 99.0 9999
2014 01 07 06 30 271 16.5 999 99.0 9999
2014 01 07 06 40 272 17.8 999 99.0 9999
2014 01 07 06 50 276 17.0 273 21.5 0631
2014 01 07 07 00 277 16.7 999 99.0 9999
2014 01 07 07 10 271 15.9 999 99.0 9999
2014 01 07 07 20 273 16.6 999 99.0 9999
2014 01 07 07 30 276 16.8 999 99.0 9999
2014 01 07 07 40 268 16.8 999 99.0 9999
2014 01 07 07 50 276 17.0 275 21.6 0723
2014 01 07 08 00 276 17.1 999 99.0 9999
2014 01 07 08 10 271 16.4 999 99.0 9999
2014 01 07 08 20 275 17.0 999 99.0 9999
2014 01 07 08 30 267 16.1 999 99.0 9999
2014 01 07 08 40 271 16.8 999 99.0 9999
2014 01 07 08 50 274 15.9 261 21.9 0753
2014 01 07 09 00 276 16.7 999 99.0 9999
2014 01 07 09 10 272 17.0 999 99.0 9999
2014 01 07 09 20 270 17.1 999 99.0 9999
2014 01 07 09 30 275 17.2 999 99.0 9999
2014 01 07 09 40 276 16.8 999 99.0 9999
2014 01 07 09 50 276 16.6 275 22.3 0922
2014 01 07 10 00 271 16.0 999 99.0 9999
2014 01 07 10 10 270 16.3 999 99.0 9999
2014 01 07 10 20 270 15.9 999 99.0 9999
2014 01 07 10 30 270 15.3 999 99.0 9999
2014 01 07 10 40 270 14.7 999 99.0 9999
2014 01 07 10 50 266 14.2 269 21.5 1000
2014 01 07 11 00 267 15.0 999 99.0 9999
2014 01 07 11 10 267 15.3 999 99.0 9999
2014 01 07 11 20 269 14.9 999 99.0 9999
2014 01 07 11 30 272 15.4 999 99.0 9999
2014 01 07 11 40 271 14.9 999 99.0 9999
2014 01 07 11 50 270 14.6 268 19.2 1058
2014 01 07 12 00 268 14.1 999 99.0 9999
2014 01 07 12 10 269 14.6 999 99.0 9999
2014 01 07 12 20 268 14.8 999 99.0 9999
2014 01 07 12 30 267 15.1 999 99.0 9999
2014 01 07 12 40 268 14.8 999 99.0 9999
2014 01 07 12 50 267 14.6 269 19.2 1228
2014 01 07 13 00 271 15.4 999 99.0 9999
2014 01 07 13 10 270 15.2 999 99.0 9999
2014 01 07 13 20 269 14.2 999 99.0 9999
2014 01 07 13 30 271 14.7 999 99.0 9999
2014 01 07 13 40 268 15.5 999 99.0 9999
2014 01 07 13 50 273 15.2 278 20.8 1255
2014 01 07 14 00 268 15.3 999 99.0 9999
2014 01 07 14 10 268 15.1 999 99.0 9999
2014 01 07 14 20 265 14.6 999 99.0 9999
2014 01 07 14 30 273 15.3 999 99.0 9999
2014 01 07 14 40 274 14.8 999 99.0 9999
2014 01 07 14 50 269 14.6 269 20.3 1426
2014 01 07 15 00 270 13.9 999 99.0 9999
2014 01 07 15 10 269 14.7 999 99.0 9999
2014 01 07 15 20 274 15.0 999 99.0 9999
2014 01 07 15 30 269 15.4 999 99.0 9999
2014 01 07 15 40 273 15.1 999 99.0 9999
2014 01 07 15 50 279 14.6 266 20.8 1517
2014 01 07 16 00 277 14.3 999 99.0 9999
2014 01 07 16 10 276 14.8 999 99.0 9999
2014 01 07 16 20 279 14.7 999 99.0 9999
2014 01 07 16 30 282 15.1 999 99.0 9999
2014 01 07 16 40 284 15.2 999 99.0 9999
2014 01 07 16 50 284 13.6 283 19.8 1639
2014 01 07 17 00 276 14.8 999 99.0 9999
2014 01 07 17 10 279 13.6 999 99.0 9999
2014 01 07 17 20 276 12.8 999 99.0 9999
2014 01 07 17 30 276 13.0 999 99.0 9999
2014 01 07 17 40 264 13.7 999 99.0 9999
2014 01 07 17 50 272 13.2 283 19.1 1703
2014 01 07 18 00 279 12.5 999 99.0 9999
2014 01 07 18 10 273 11.3 999 99.0 9999
2014 01 07 18 20 276 11.7 999 99.0 9999
2014 01 07 18 30 270 10.8 999 99.0 9999
2014 01 07 18 40 264 12.3 999 99.0 9999
2014 01 07 18 50 267 11.5 297 18.1 1758
2014 01 07 19 00 260 11.6 999 99.0 9999
2014 01 07 19 10 265 11.5 999 99.0 9999
2014 01 07 19 20 262 11.2 999 99.0 9999
2014 01 07 19 30 251 12.3 999 99.0 9999
2014 01 07 19 40 264 11.8 999 99.0 9999
2014 01 07 19 50 256 11.8 258 16.2 1902
2014 01 07 20 00 273 12.8 999 99.0 9999
2014 01 07 20 10 268 11.8 999 99.0 9999
2014 01 07 20 20 272 12.6 999 99.0 9999
2014 01 07 20 30 271 12.2 999 99.0 9999
2014 01 07 20 40 273 11.5 999 99.0 9999
2014 01 07 20 50 268 11.5 276 17.2 2009
2014 01 07 21 00 277 11.9 999 99.0 9999
2014 01 07 21 10 263 11.9 999 99.0 9999
2014 01 07 21 20 272 11.8 999 99.0 9999
2014 01 07 21 30 275 11.5 999 99.0 9999
2014 01 07 21 40 269 13.2 999 99.0 9999
2014 01 07 21 50 264 12.3 266 16.4 2134
2014 01 07 22 00 269 12.9 999 99.0 9999
2014 01 07 22 10 265 12.8 999 99.0 9999
2014 01 07 22 20 261 12.4 999 99.0 9999
2014 01 07 22 30 265 11.7 999 99.0 9999
2014 01 07 22 40 270 12.6 999 99.0 9999
2014 01 07 22 50 272 11.2 282 17.8 2230
2014 01 07 23 00 267 11.7 999 99.0 9999
2014 01 07 23 10 266 12.4 999 99.0 9999
2014 01 07 23 20 269 12.9 999 99.0 9999
2014 01 07 23 30 266 11.7 999 99.0 9999
2014 01 07 23 40 267 12.3 999 99.0 9999
2014 01 07 23 50 279 12.2 283 16.6 2302
2014 01 08 01 00 267 11.9 999 99.0 9999
2014 01 08 01 10 265 11.9 999 99.0 9999
2014 01 08 01 20 265 11.2 999 99.0 9999
2014 01 08 01 30 266 12.1 999 99.0 9999
2014 01 08 01 40 268 11.3 999 99.0 9999
2014 01 08 01 50 273 11.9 265 15.4 0143
2014 01 08 02 00 270 11.9 999 99.0 9999
2014 01 08 02 10 269 11.8 999 99.0 9999
2014 01 08 02 20 265 11.5 999 99.0 9999
2014 01 08 02 30 262 11.1 999 99.0 9999
2014 01 08 02 40 276 12.3 999 99.0 9999
2014 01 08 02 50 270 12.5 261 16.3 0202
2014 01 08 03 00 269 12.6 999 99.0 9999
2014 01 08 03 10 265 12.7 999 99.0 9999
2014 01 08 03 20 270 12.8 999 99.0 9999
2014 01 08 03 30 274 11.7 999 99.0 9999
2014 01 08 03 40 265 11.6 999 99.0 9999
2014 01 08 03 50 271 12.0 263 16.3 0255
2014 01 08 04 00 264 11.9 999 99.0 9999
2014 01 08 04 10 269 11.8 999 99.0 9999
2014 01 08 04 20 268 11.4 999 99.0 9999
2014 01 08 04 30 264 11.5 999 99.0 9999
2014 01 08 04 40 269 11.5 999 99.0 9999
2014 01 08 04 50 270 11.4 287 16.1 0414
2014 01 08 05 00 270 11.5 999 99.0 9999
2014 01 08 05 10 273 11.6 999 99.0 9999
2014 01 08 05 20 270 11.9 999 99.0 9999
2014 01 08 05 30 267 11.9 999 99.0 9999
2014 01 08 05 40 264 12.0 999 99.0 9999
2014 01 08 05 50 271 11.8 269 16.0 0516
2014 01 08 06 00 273 11.5 999 99.0 9999
2014 01 08 06 10 269 11.9 999 99.0 9999
2014 01 08 06 20 277 10.9 999 99.0 9999
2014 01 08 06 30 278 11.0 999 99.0 9999
2014 01 08 06 40 279 10.5 999 99.0 9999
2014 01 08 06 50 275 10.9 274 15.0 0601
2014 01 08 07 00 276 10.7 999 99.0 9999
2014 01 08 07 10 273 11.1 999 99.0 9999
2014 01 08 07 20 277 10.4 999 99.0 9999
2014 01 08 07 30 276 10.3 999 99.0 9999
2014 01 08 07 40 277 10.5 999 99.0 9999
2014 01 08 07 50 276 11.1 268 14.2 0656
2014 01 08 08 00 269 10.9 999 99.0 9999
2014 01 08 08 10 271 11.0 999 99.0 9999
2014 01 08 08 20 275 10.2 999 99.0 9999
2014 01 08 08 30 284  9.8 999 99.0 9999
2014 01 08 08 40 285  9.7 999 99.0 9999
