#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 10 25 14 20 303  5.6 999 99.0 9999
2014 10 25 14 30 307  5.8 999 99.0 9999
2014 10 25 14 40 304  5.0 999 99.0 9999
2014 10 25 14 50 302  5.2 300  7.3 1409
2014 10 25 15 00 296  5.5 999 99.0 9999
2014 10 25 15 10 297  5.4 999 99.0 9999
2014 10 25 15 20 297  5.4 999 99.0 9999
2014 10 25 15 30 295  5.1 999 99.0 9999
2014 10 25 15 40 295  5.2 999 99.0 9999
2014 10 25 15 50 292  4.2 298  6.7 1454
2014 10 25 16 00 288  3.8 999 99.0 9999
2014 10 25 16 10 291  3.8 999 99.0 9999
2014 10 25 16 20 280  3.4 999 99.0 9999
2014 10 25 16 30 283  3.7 999 99.0 9999
2014 10 25 16 40 287  4.1 999 99.0 9999
2014 10 25 16 50 287  4.0 287  5.3 1551
2014 10 25 17 00 289  4.4 999 99.0 9999
2014 10 25 17 10 280  3.8 999 99.0 9999
2014 10 25 17 20 273  3.5 999 99.0 9999
2014 10 25 17 30 257  3.0 999 99.0 9999
2014 10 25 17 40 255  3.1 999 99.0 9999
2014 10 25 17 50 241  2.9 290  5.3 1651
2014 10 25 18 00 232  3.4 999 99.0 9999
2014 10 25 18 10 216  3.6 999 99.0 9999
2014 10 25 18 20 213  3.8 999 99.0 9999
2014 10 25 18 30 213  4.1 999 99.0 9999
2014 10 25 18 40 212  4.5 999 99.0 9999
2014 10 25 18 50 211  4.8 211  5.8 1844
2014 10 25 19 00 202  5.0 999 99.0 9999
2014 10 25 19 10 205  5.6 999 99.0 9999
2014 10 25 19 20 201  6.0 999 99.0 9999
2014 10 25 19 30 204  6.6 999 99.0 9999
2014 10 25 19 40 209  6.9 999 99.0 9999
2014 10 25 19 50 209  6.6 210  8.0 1933
2014 10 25 20 00 207  6.7 999 99.0 9999
2014 10 25 20 10 208  7.2 999 99.0 9999
2014 10 25 20 20 206  7.2 999 99.0 9999
2014 10 25 20 30 212  8.0 999 99.0 9999
2014 10 25 20 40 212  8.2 999 99.0 9999
2014 10 25 20 50 213  8.5 212 10.0 2041
2014 10 25 21 00 214  8.6 999 99.0 9999
2014 10 25 21 10 215  8.1 999 99.0 9999
2014 10 25 21 20 215  8.0 999 99.0 9999
2014 10 25 21 30 214  7.0 999 99.0 9999
2014 10 25 21 40 223  6.3 999 99.0 9999
2014 10 25 21 50 234  6.7 209 10.2 2055
2014 10 25 22 00 241  7.0 999 99.0 9999
2014 10 25 22 10 244  8.2 999 99.0 9999
2014 10 25 22 20 243  8.0 999 99.0 9999
2014 10 25 22 30 240  7.5 999 99.0 9999
2014 10 25 22 40 236  8.4 999 99.0 9999
2014 10 25 22 50 234  8.7 234 10.5 2248
2014 10 25 23 00 232  8.3 999 99.0 9999
2014 10 25 23 10 226  7.9 999 99.0 9999
2014 10 25 23 20 225  8.1 999 99.0 9999
2014 10 25 23 30 219  8.1 999 99.0 9999
2014 10 25 23 40 220  8.1 999 99.0 9999
2014 10 25 23 50 223  9.2 221 10.7 2343
2014 10 26 00 00 222  9.1 999 99.0 9999
2014 10 26 00 10 223  9.0 999 99.0 9999
2014 10 26 00 20 220  9.1 999 99.0 9999
2014 10 26 00 30 221  9.3 999 99.0 9999
2014 10 26 00 40 223  9.5 999 99.0 9999
2014 10 26 00 50 225  9.7 223 11.8 0043
2014 10 26 01 00 227  9.8 999 99.0 9999
2014 10 26 01 10 227 10.1 999 99.0 9999
2014 10 26 01 20 230 10.2 999 99.0 9999
2014 10 26 01 30 230 10.5 999 99.0 9999
2014 10 26 01 40 230 10.5 999 99.0 9999
2014 10 26 01 50 230 10.1 242 13.0 0129
2014 10 26 02 00 231 10.8 999 99.0 9999
2014 10 26 02 10 231 10.9 999 99.0 9999
2014 10 26 02 20 230 10.2 999 99.0 9999
2014 10 26 02 30 232 10.6 999 99.0 9999
2014 10 26 02 40 231  9.7 999 99.0 9999
2014 10 26 02 50 230 10.4 228 13.6 0157
2014 10 26 03 00 228 10.2 999 99.0 9999
2014 10 26 03 10 227 10.0 999 99.0 9999
2014 10 26 03 20 227  9.9 999 99.0 9999
2014 10 26 03 30 228 10.5 999 99.0 9999
2014 10 26 03 40 227 10.7 999 99.0 9999
2014 10 26 03 50 229 10.1 227 13.0 0332
2014 10 26 04 00 228 10.6 999 99.0 9999
2014 10 26 04 10 230 10.3 999 99.0 9999
2014 10 26 04 20 233 10.7 999 99.0 9999
2014 10 26 04 30 235 10.8 999 99.0 9999
2014 10 26 04 40 239 10.8 999 99.0 9999
2014 10 26 04 50 243 10.3 242 13.6 0434
2014 10 26 05 00 245 11.1 999 99.0 9999
2014 10 26 05 10 245 10.8 999 99.0 9999
2014 10 26 05 20 245 10.2 999 99.0 9999
2014 10 26 05 30 246 10.0 999 99.0 9999
2014 10 26 05 40 247 10.2 999 99.0 9999
2014 10 26 05 50 246 10.3 243 13.5 0450
2014 10 26 06 00 249 10.3 999 99.0 9999
2014 10 26 06 10 251  9.6 999 99.0 9999
2014 10 26 06 20 251  9.6 999 99.0 9999
2014 10 26 06 30 248  8.7 999 99.0 9999
2014 10 26 06 40 247  8.7 999 99.0 9999
2014 10 26 06 50 246  8.7 252 12.1 0558
2014 10 26 07 00 245  8.1 999 99.0 9999
2014 10 26 07 10 247  7.9 999 99.0 9999
2014 10 26 07 20 249  8.0 999 99.0 9999
2014 10 26 07 30 249  8.2 999 99.0 9999
2014 10 26 07 40 251  8.5 999 99.0 9999
2014 10 26 07 50 254  8.9 259 10.5 0741
2014 10 26 08 00 254  8.7 999 99.0 9999
2014 10 26 08 10 255  9.0 999 99.0 9999
2014 10 26 08 20 255  9.2 999 99.0 9999
2014 10 26 08 30 259  9.8 999 99.0 9999
2014 10 26 08 40 261  9.1 999 99.0 9999
2014 10 26 08 50 262  9.6 270 12.1 0848
2014 10 26 09 00 265 10.1 999 99.0 9999
2014 10 26 09 10 267 10.3 999 99.0 9999
2014 10 26 09 20 270 10.9 999 99.0 9999
2014 10 26 09 30 271 10.6 999 99.0 9999
2014 10 26 09 40 273 10.8 999 99.0 9999
2014 10 26 09 50 272 10.5 274 13.4 0912
2014 10 26 10 00 272 10.5 999 99.0 9999
2014 10 26 10 10 272  9.9 999 99.0 9999
2014 10 26 10 20 275 10.2 999 99.0 9999
2014 10 26 10 30 277  9.8 999 99.0 9999
2014 10 26 10 40 279  9.6 999 99.0 9999
2014 10 26 10 50 281 10.1 275 12.8 1010
2014 10 26 11 00 279 10.1 999 99.0 9999
2014 10 26 11 10 277 10.0 999 99.0 9999
2014 10 26 11 20 274  9.2 999 99.0 9999
2014 10 26 11 30 278  9.5 999 99.0 9999
2014 10 26 11 40 281  9.7 999 99.0 9999
2014 10 26 11 50 285  9.6 274 12.3 1105
2014 10 26 12 00 289  9.4 999 99.0 9999
2014 10 26 12 10 289  8.7 999 99.0 9999
2014 10 26 12 20 286  9.8 999 99.0 9999
2014 10 26 12 30 291 11.4 999 99.0 9999
2014 10 26 12 40 295 12.1 999 99.0 9999
2014 10 26 12 50 298 12.4 303 15.6 1245
2014 10 26 13 00 299 12.5 999 99.0 9999
2014 10 26 13 10 300 12.2 999 99.0 9999
2014 10 26 13 20 297 11.3 999 99.0 9999
2014 10 26 13 30 295 11.1 999 99.0 9999
2014 10 26 13 40 296 10.7 999 99.0 9999
2014 10 26 13 50 295 10.7 307 15.2 1253
2014 10 26 14 00 293 10.2 999 99.0 9999
2014 10 26 14 10 295 10.0 999 99.0 9999
2014 10 26 14 20 293  9.5 999 99.0 9999
2014 10 26 14 30 296  9.7 999 99.0 9999
2014 10 26 14 40 291  9.7 999 99.0 9999
2014 10 26 14 50 290  9.3 295 12.5 1357
2014 10 26 15 00 294  9.2 999 99.0 9999
2014 10 26 15 10 296  9.0 999 99.0 9999
2014 10 26 15 20 294  8.5 999 99.0 9999
2014 10 26 15 30 287  7.5 999 99.0 9999
2014 10 26 15 40 280  7.8 999 99.0 9999
2014 10 26 15 50 278  8.8 300 11.3 1455
2014 10 26 16 00 281  9.6 999 99.0 9999
2014 10 26 16 10 283  9.5 999 99.0 9999
2014 10 26 16 20 280  8.9 999 99.0 9999
2014 10 26 16 30 278  9.6 999 99.0 9999
2014 10 26 16 40 281  9.0 999 99.0 9999
2014 10 26 16 50 279  9.1 277 12.0 1620
2014 10 26 17 00 284  9.1 999 99.0 9999
2014 10 26 17 10 282 10.0 999 99.0 9999
2014 10 26 17 20 286  9.9 999 99.0 9999
2014 10 26 17 30 280  9.7 999 99.0 9999
2014 10 26 17 40 279 10.4 999 99.0 9999
2014 10 26 17 50 282 10.3 284 12.7 1736
2014 10 26 18 00 276 10.2 999 99.0 9999
2014 10 26 18 10 278 10.1 999 99.0 9999
2014 10 26 18 20 284 10.1 999 99.0 9999
2014 10 26 18 30 282 10.4 999 99.0 9999
2014 10 26 18 40 280 10.3 999 99.0 9999
2014 10 26 18 50 283 10.0 286 12.8 1822
2014 10 26 19 00 286 10.8 999 99.0 9999
2014 10 26 19 10 287 11.0 999 99.0 9999
2014 10 26 19 20 288 10.4 999 99.0 9999
2014 10 26 19 30 284 10.2 999 99.0 9999
2014 10 26 19 40 284  9.8 999 99.0 9999
2014 10 26 19 50 285  8.7 293 14.1 1901
2014 10 26 20 00 285  9.3 999 99.0 9999
2014 10 26 20 10 287 10.0 999 99.0 9999
2014 10 26 20 20 286  9.8 999 99.0 9999
2014 10 26 20 30 286 10.1 999 99.0 9999
2014 10 26 20 40 283  9.5 999 99.0 9999
2014 10 26 20 50 282  8.6 285 12.6 2028
2014 10 26 21 00 282  8.0 999 99.0 9999
2014 10 26 21 10 279  8.3 999 99.0 9999
2014 10 26 21 20 280  7.9 999 99.0 9999
2014 10 26 21 30 281  7.5 999 99.0 9999
2014 10 26 21 40 283  8.0 999 99.0 9999
2014 10 26 21 50 281  7.6 277  9.8 2103
2014 10 26 22 00 278  6.9 999 99.0 9999
2014 10 26 22 10 280  7.0 999 99.0 9999
2014 10 26 22 20 279  7.1 999 99.0 9999
2014 10 26 22 30 275  6.6 999 99.0 9999
2014 10 26 22 40 270  5.9 999 99.0 9999
2014 10 26 22 50 274  6.4 280  9.0 2216
2014 10 26 23 00 273  7.0 999 99.0 9999
2014 10 26 23 10 275  6.8 999 99.0 9999
2014 10 26 23 20 273  6.1 999 99.0 9999
2014 10 26 23 30 264  5.0 999 99.0 9999
2014 10 26 23 40 254  4.9 999 99.0 9999
2014 10 26 23 50 257  5.3 271  8.0 2259
2014 10 27 00 00 261  5.7 999 99.0 9999
2014 10 27 00 10 271  6.2 999 99.0 9999
2014 10 27 00 20 271  6.5 999 99.0 9999
2014 10 27 00 30 272  7.1 999 99.0 9999
2014 10 27 00 40 273  6.7 999 99.0 9999
2014 10 27 00 50 272  6.1 276  8.6 0021
2014 10 27 01 00 271  6.4 999 99.0 9999
2014 10 27 01 10 275  6.0 999 99.0 9999
2014 10 27 01 20 274  6.2 999 99.0 9999
2014 10 27 01 30 281  6.9 999 99.0 9999
2014 10 27 01 40 291  7.6 999 99.0 9999
2014 10 27 01 50 289  8.2 289  9.5 0142
2014 10 27 02 00 285  7.8 999 99.0 9999
2014 10 27 02 10 289  7.5 999 99.0 9999
2014 10 27 02 20 296  7.9 999 99.0 9999
2014 10 27 02 30 293  7.7 999 99.0 9999
2014 10 27 02 40 292  7.6 999 99.0 9999
2014 10 27 02 50 292  6.9 301  9.6 0215
2014 10 27 03 00 295  7.3 999 99.0 9999
2014 10 27 03 10 298  7.7 999 99.0 9999
2014 10 27 03 20 299  6.9 999 99.0 9999
2014 10 27 03 30 296  6.5 999 99.0 9999
2014 10 27 03 40 294  7.0 999 99.0 9999
2014 10 27 03 50 293  7.2 298  9.3 0302
2014 10 27 04 00 291  7.3 999 99.0 9999
2014 10 27 04 10 290  7.2 999 99.0 9999
2014 10 27 04 20 288  7.8 999 99.0 9999
2014 10 27 04 30 294  7.4 999 99.0 9999
2014 10 27 04 40 295  7.5 999 99.0 9999
2014 10 27 04 50 292  7.8 289  9.1 0441
2014 10 27 05 00 291  7.6 999 99.0 9999
2014 10 27 05 10 289  7.4 999 99.0 9999
2014 10 27 05 20 286  6.9 999 99.0 9999
2014 10 27 05 30 292  8.0 999 99.0 9999
2014 10 27 05 40 295  8.0 999 99.0 9999
2014 10 27 05 50 292  8.0 298  9.6 0532
2014 10 27 06 00 292  8.0 999 99.0 9999
2014 10 27 06 10 294  8.2 999 99.0 9999
2014 10 27 06 20 297  8.3 999 99.0 9999
2014 10 27 06 30 301  8.1 999 99.0 9999
2014 10 27 06 40 302  8.3 999 99.0 9999
2014 10 27 06 50 300  8.2 299 10.1 0630
2014 10 27 07 00 300  8.4 999 99.0 9999
2014 10 27 07 10 298  8.0 999 99.0 9999
2014 10 27 07 20 299  7.9 999 99.0 9999
2014 10 27 07 30 302  8.4 999 99.0 9999
2014 10 27 07 40 302  8.7 999 99.0 9999
2014 10 27 07 50 305  8.9 306 10.3 0748
2014 10 27 08 00 307  9.6 999 99.0 9999
2014 10 27 08 10 308  9.7 999 99.0 9999
2014 10 27 08 20 310  9.1 999 99.0 9999
2014 10 27 08 30 309  8.9 999 99.0 9999
2014 10 27 08 40 311  9.0 999 99.0 9999
2014 10 27 08 50 313  8.9 309 11.4 0804
2014 10 27 09 00 313  8.9 999 99.0 9999
2014 10 27 09 10 319  8.8 999 99.0 9999
2014 10 27 09 20 327  8.2 999 99.0 9999
2014 10 27 09 30 332  7.8 999 99.0 9999
2014 10 27 09 40 334  7.9 999 99.0 9999
2014 10 27 09 50 333  7.3 316 10.6 0855
2014 10 27 10 00 337  7.2 999 99.0 9999
2014 10 27 10 10 334  6.9 999 99.0 9999
2014 10 27 10 20 335  6.5 999 99.0 9999
2014 10 27 10 30 334  6.3 999 99.0 9999
2014 10 27 10 40 338  6.3 999 99.0 9999
2014 10 27 10 50 335  6.3 337  9.0 0958
2014 10 27 11 00 331  6.0 999 99.0 9999
2014 10 27 11 10 334  6.1 999 99.0 9999
2014 10 27 11 20 335  6.3 999 99.0 9999
2014 10 27 11 30 334  6.2 999 99.0 9999
2014 10 27 11 40 326  6.8 999 99.0 9999
2014 10 27 11 50 322  7.5 329  9.6 1146
2014 10 27 12 00 325  7.9 999 99.0 9999
2014 10 27 12 10 327  8.1 999 99.0 9999
2014 10 27 12 20 331  8.1 999 99.0 9999
2014 10 27 12 30 330  8.3 999 99.0 9999
2014 10 27 12 40 332  7.5 999 99.0 9999
2014 10 27 12 50 328  7.9 325 10.4 1213
2014 10 27 13 00 333  7.2 999 99.0 9999
2014 10 27 13 10 333  7.1 999 99.0 9999
2014 10 27 13 20 329  6.7 999 99.0 9999
2014 10 27 13 30 328  6.5 999 99.0 9999
2014 10 27 13 40 331  7.1 999 99.0 9999
2014 10 27 13 50 326  6.6 326  9.1 1348
2014 10 27 14 00 334  6.8 999 99.0 9999
2014 10 27 14 10 318  5.8 999 99.0 9999
2014 10 27 14 20 323  5.9 999 99.0 9999
2014 10 27 14 30 322  5.6 999 99.0 9999
2014 10 27 14 40 313  5.5 999 99.0 9999
2014 10 27 14 50 312  5.7 333  8.2 1354
2014 10 27 15 00 311  5.8 999 99.0 9999
2014 10 27 15 10 305  5.3 999 99.0 9999
2014 10 27 15 20 302  5.3 999 99.0 9999
2014 10 27 15 30 310  5.4 999 99.0 9999
2014 10 27 15 40 308  5.3 999 99.0 9999
2014 10 27 15 50 297  5.5 305  7.4 1455
2014 10 27 16 00 298  5.1 999 99.0 9999
2014 10 27 16 10 303  5.1 999 99.0 9999
2014 10 27 16 20 298  4.6 999 99.0 9999
2014 10 27 16 30 286  4.4 999 99.0 9999
2014 10 27 16 40 280  4.4 999 99.0 9999
2014 10 27 16 50 283  4.7 300  6.6 1600
2014 10 27 17 00 284  4.4 999 99.0 9999
2014 10 27 17 10 277  3.7 999 99.0 9999
2014 10 27 17 20 273  3.4 999 99.0 9999
2014 10 27 17 30 269  3.0 999 99.0 9999
2014 10 27 17 40 249  2.9 999 99.0 9999
2014 10 27 17 50 238  2.7 284  5.4 1651
2014 10 27 18 00 228  2.4 999 99.0 9999
2014 10 27 18 10 231  2.0 999 99.0 9999
2014 10 27 18 20 213  2.9 999 99.0 9999
2014 10 27 18 30 217  3.5 999 99.0 9999
2014 10 27 18 40 209  4.1 999 99.0 9999
2014 10 27 18 50 208  4.2 216  5.3 1839
2014 10 27 19 00 207  4.1 999 99.0 9999
2014 10 27 19 10 204  4.2 999 99.0 9999
2014 10 27 19 20 206  4.2 999 99.0 9999
2014 10 27 19 30 215  4.5 999 99.0 9999
2014 10 27 19 40 212  4.9 999 99.0 9999
2014 10 27 19 50 214  5.2 210  6.4 1948
2014 10 27 20 00 214  5.5 999 99.0 9999
2014 10 27 20 10 214  5.4 999 99.0 9999
2014 10 27 20 20 215  5.3 999 99.0 9999
2014 10 27 20 30 220  5.6 999 99.0 9999
2014 10 27 20 40 219  6.1 999 99.0 9999
2014 10 27 20 50 220  6.5 217  7.8 2046
2014 10 27 21 00 221  6.7 999 99.0 9999
2014 10 27 21 10 222  7.1 999 99.0 9999
2014 10 27 21 20 219  7.2 999 99.0 9999
2014 10 27 21 30 217  6.9 999 99.0 9999
2014 10 27 21 40 214  6.8 999 99.0 9999
2014 10 27 21 50 216  6.7 227  8.6 2100
2014 10 27 22 00 214  7.2 999 99.0 9999
2014 10 27 22 10 215  7.0 999 99.0 9999
2014 10 27 22 20 216  7.4 999 99.0 9999
2014 10 27 22 30 217  7.2 999 99.0 9999
2014 10 27 22 40 217  7.3 999 99.0 9999
2014 10 27 22 50 220  6.5 213  8.7 2238
2014 10 27 23 00 223  6.3 999 99.0 9999
2014 10 27 23 10 234  6.0 999 99.0 9999
2014 10 27 23 20 250  6.4 999 99.0 9999
2014 10 27 23 30 255  5.5 999 99.0 9999
2014 10 27 23 40 256  4.1 999 99.0 9999
2014 10 27 23 50 252  4.6 249  7.6 2311
2014 10 28 00 00 245  5.3 999 99.0 9999
2014 10 28 00 10 243  6.1 999 99.0 9999
2014 10 28 00 20 241  5.3 999 99.0 9999
2014 10 28 00 30 239  5.7 999 99.0 9999
2014 10 28 00 40 236  6.7 999 99.0 9999
2014 10 28 00 50 230  6.2 236  7.8 0034
2014 10 28 01 00 231  6.3 999 99.0 9999
2014 10 28 01 10 229  5.8 999 99.0 9999
2014 10 28 01 20 225  5.7 999 99.0 9999
2014 10 28 01 30 226  5.6 999 99.0 9999
2014 10 28 01 40 224  6.0 999 99.0 9999
2014 10 28 01 50 222  5.6 227  7.1 0052
2014 10 28 02 00 218  5.3 999 99.0 9999
2014 10 28 02 10 217  5.5 999 99.0 9999
2014 10 28 02 20 217  5.7 999 99.0 9999
2014 10 28 02 30 216  5.7 999 99.0 9999
2014 10 28 02 40 211  5.5 999 99.0 9999
2014 10 28 02 50 208  5.6 217  6.7 0221
2014 10 28 03 00 208  5.9 999 99.0 9999
2014 10 28 03 10 204  5.6 999 99.0 9999
2014 10 28 03 20 208  6.0 999 99.0 9999
2014 10 28 03 30 210  6.1 999 99.0 9999
2014 10 28 03 40 208  6.4 999 99.0 9999
2014 10 28 03 50 210  6.9 209  8.0 0344
2014 10 28 04 00 210  6.6 999 99.0 9999
2014 10 28 04 10 210  6.7 999 99.0 9999
2014 10 28 04 20 213  6.9 999 99.0 9999
2014 10 28 04 30 212  6.5 999 99.0 9999
2014 10 28 04 40 207  6.6 999 99.0 9999
2014 10 28 04 50 210  6.8 213  8.1 0423
2014 10 28 05 00 212  6.9 999 99.0 9999
2014 10 28 05 10 208  6.6 999 99.0 9999
2014 10 28 05 20 208  6.6 999 99.0 9999
2014 10 28 05 30 208  6.3 999 99.0 9999
2014 10 28 05 40 205  6.5 999 99.0 9999
2014 10 28 05 50 205  6.3 222  8.3 0450
2014 10 28 06 00 205  6.7 999 99.0 9999
2014 10 28 06 10 207  6.7 999 99.0 9999
2014 10 28 06 20 211  7.2 999 99.0 9999
2014 10 28 06 30 210  7.3 999 99.0 9999
2014 10 28 06 40 208  7.2 999 99.0 9999
2014 10 28 06 50 208  7.5 207  9.1 0646
2014 10 28 07 00 208  7.4 999 99.0 9999
2014 10 28 07 10 205  7.2 999 99.0 9999
2014 10 28 07 20 206  7.2 999 99.0 9999
2014 10 28 07 30 206  7.1 999 99.0 9999
2014 10 28 07 40 203  7.1 999 99.0 9999
2014 10 28 07 50 202  6.5 208  8.8 0659
